analysis_sample_rate|artist_familiarity|artist_hotttnesss|artist_latitude|artist_longitude|artist_terms|artist_terms_freq|artist_terms_weight|bars_confidence|bars_start|beats_confidence|beats_start|danceability|duration|end_of_fade_in|energy|key|key_confidence|loudness|mode|mode_confidence|sections_confidence|sections_start|segments_confidence|segments_loudness_max|segments_loudness_max_time|segments_loudness_start|segments_pitches|segments_start|segments_timbre|song_hotttnesss|start_of_fade_out|tatums_confidence|tatums_start|tempo|time_signature|time_signature_confidence|year|genre
22050|0.594196619898|0.375914687587|0|0|34|34|34|160|160|487|487|0.0|250.48771|4.632|0.0|2|1.0|-10.29|1|0.913|9|9|743|743|743|743|743|743|743|0.0|240.553|974|974|120.024|3|0.877|0|Pop/Rock
22050|0.674970293048|0.424953084113|0|0|47|47|47|128|128|650|650|0.0|270.94159|0.276|0.0|0|0.031|-20.607|1|0.416|13|13|1009|1009|1009|1009|1009|1009|1009|0|255.959|1301|1301|146.389|5|0.399|1993|Blues
22050|0.557094504715|0.415303642581|0|0|16|16|16|146|146|587|587|0.0|241.05751|4.272|0.0|7|0.788|-6.454|1|0.654|9|9|955|955|955|955|955|955|955|0.445454525493|236.042|1174|1174|146.053|4|0.0|0|Pop/Rock
22050|0.524834598856|0.380004667155|0|0|19|19|19|218|218|876|876|0.0|395.62404|0.06|0.0|9|0.432|-3.139|0|0.33|14|14|1861|1861|1861|1861|1861|1861|1861|0.0|388.859|1752|1752|135.037|4|0.0|2003|Pop/Rock
22050|0.744891287171|0.449869233142|0|0|12|12|12|259|259|780|780|0.0|284.1073|0.0|0.0|0|0.492|-5.202|1|0.614|19|19|1022|1022|1022|1022|1022|1022|1022|0.0|278.39|1559|1559|168.144|3|0.769|0|Pop/Rock
22050|0.414244229172|0.287370034592|35.99527|-78.89601|24|24|24|65|65|265|265|0.0|123.42812|0.0|0.0|0|0.024|-9.926|1|0.382|6|6|355|355|355|355|355|355|355|0.0|116.21|530|530|133.582|4|0.0|0|Country
22050|0.612858654108|0.360344685914|40.71455|-74.00712|35|35|35|135|135|712|712|0.0|370.99057|0.0|0.0|7|0.423|-21.08|1|0.355|17|17|1030|1030|1030|1030|1030|1030|1030|0|370.991|712|712|114.407|5|0.783|0|Jazz
22050|0.495112229045|0.249061810241|0|0|30|30|30|109|109|336|336|0.0|238.81098|0.0|0.0|4|0.526|-20.865|0|0.681|11|11|445|445|445|445|445|445|445|0|219.893|671|671|86.55|3|0.842|0|Country
22050|0.741132801808|0.542533993163|0|0|19|19|19|120|120|483|483|0.0|265.66485|0.0|0.0|1|0.788|-7.425|1|0.503|8|8|1153|1153|1153|1153|1153|1153|1153|0|253.457|967|967|109.659|4|0.805|0|Pop/Rock
22050|0.501565375185|0.315795679708|0|0|22|22|22|154|154|621|621|0.0|238.05342|0.352|0.0|9|0.484|-17.172|0|0.625|15|15|808|808|808|808|808|808|808|0|225.495|1243|1243|159.026|4|0.716|0|Pop/Rock
22050|0.495009787504|0.388669901023|47.49852|8.73299|35|35|35|36|36|146|146|0.0|95.9473|0.119|0.0|2|0.054|-6.29|0|0.41|4|4|340|340|340|340|340|340|340|0|90.784|293|293|92.969|4|1.0|0|Pop/Rock
22050|0.42288755669|0.29624881058|0|0|12|12|12|147|147|591|591|0.0|270.10567|3.953|0.0|6|0.719|-9.592|1|0.659|11|11|742|742|742|742|742|742|742|0|252.244|1182|1182|131.889|4|0.733|0|Pop/Rock
22050|0.632856418729|0.428980521439|0|0|30|30|30|103|103|413|413|0.0|168.95955|0.074|0.0|1|0.683|-4.017|1|0.651|7|7|537|537|537|537|537|537|537|0.601402938946|163.614|826|826|151.844|4|0.0|2007|Pop/Rock
22050|0.556083172771|0.421448617933|0|0|48|48|48|134|134|538|538|0.0|246.49098|0.307|0.0|6|0.125|-7.822|1|0.374|9|9|1596|1596|1596|1596|1596|1596|1596|0.496175335673|244.204|1614|1614|124.577|4|0.863|1987|Pop/Rock
22050|0.559278494224|0.432011946858|0|0|12|12|12|150|150|602|602|0.0|226.66404|3.796|0.0|8|0.718|-11.907|1|0.688|7|7|734|734|734|734|734|734|734|0.0|226.664|1203|1203|162.987|4|1.0|1995|Pop/Rock
22050|0.4157846077|0.307902093869|0|0|20|20|20|91|91|369|369|0.0|222.24934|0.0|0.0|6|0.006|-11.255|1|0.227|9|9|1000|1000|1000|1000|1000|1000|1000|0.408110883511|199.61|1475|1475|99.612|4|1.0|1995|Blues
22050|0.829135422075|0.528709934432|0|0|22|22|22|84|84|263|263|0.0|197.53751|0.0|0.0|2|0.0|-4.347|1|0.106|8|8|690|690|690|690|690|690|690|0|188.5|790|790|80.375|3|0.93|1996|Pop/Rock
22050|0.610349426438|0.349483388896|0|0|45|45|45|389|389|389|389|0.0|170.70975|0.554|0.0|7|0.891|-5.059|1|0.73|9|9|536|536|536|536|536|536|536|0.523175054705|162.186|777|777|139.562|1|0.085|2005|Pop/Rock
22050|0.650726924441|0.423825663345|34.05349|-118.24532|44|44|44|57|57|235|235|0.0|110.70649|0.351|0.0|5|0.342|-28.19|0|0.097|6|6|245|245|245|245|245|245|245|0|105.808|471|471|130.908|4|0.606|1997|Jazz
22050|0.629399857238|0.345269234911|0|0|32|32|32|28|28|150|150|0.0|98.66404|0.0|0.0|4|0.043|-15.615|1|0.416|5|5|326|326|326|326|326|326|326|0.480934212809|93.948|301|301|96.082|5|0.007|2004|Country
22050|0.396651638013|0.291030534194|0|0|22|22|22|119|119|479|479|0.0|206.2624|0.0|0.0|8|0.595|-8.913|1|0.536|10|10|998|998|998|998|998|998|998|0|195.019|957|957|140.834|4|1.0|0|Pop/Rock
22050|0.708368203707|0.459809422463|0|0|29|29|29|236|236|1185|1185|0.0|494.21016|0.0|0.0|7|0.332|-11.017|1|0.518|17|17|1918|1918|1918|1918|1918|1918|1918|0.386477291255|488.861|3554|3554|144.84|5|0.971|0|Pop/Rock
22050|0.493125956741|0.353242066495|0|0|34|34|34|98|98|394|394|0.0|224.86159|0.0|0.0|9|0.573|-6.769|0|0.382|12|12|1081|1081|1081|1081|1081|1081|1081|0.511424325686|209.34|1577|1577|106.01|4|0.942|2007|R&B
22050|0.461917430861|0.360625670596|0|0|22|22|22|350|350|350|350|0.0|184.29342|4.052|0.0|4|0.663|-23.966|0|0.625|6|6|654|654|654|654|654|654|654|0.557187767519|173.801|699|699|116.949|1|0.0|0|Country
22050|0.755566397734|0.464186401696|0|0|18|18|18|119|119|479|479|0.0|247.95383|0.218|0.0|11|0.417|-17.664|0|0.577|9|9|969|969|969|969|969|969|969|0.445454525493|230.963|958|958|119.389|4|1.0|1978|Country
22050|0.652801354921|0.443098946532|0|0|35|35|35|116|116|466|466|0.0|204.25098|2.009|0.0|7|0.779|-6.62|0|0.647|11|11|1037|1037|1037|1037|1037|1037|1037|0.513517028537|197.283|931|931|141.008|4|0.0|2001|Pop/Rock
22050|0.497083115686|0.390051795133|0|0|15|15|15|137|137|552|552|0.0|263.57506|4.743|0.0|1|0.438|-8.511|1|0.37|12|12|1068|1068|1068|1068|1068|1068|1068|0.253834736132|252.401|1104|1104|128.006|4|0.0|2007|Pop/Rock
22050|0.496794627851|0.36526089322|41.68676|-85.97567|25|25|25|62|62|252|252|0.0|125.67465|0.334|0.0|4|0.036|-9.089|0|0.366|6|6|474|474|474|474|474|474|474|0.427446571488|121.574|505|505|124.916|4|0.0|2001|Pop/Rock
22050|0.428300267356|0.371237573581|63.03654|-149.10568|19|19|19|63|63|357|357|0.0|236.56444|0.257|0.0|9|0.373|-8.961|1|0.606|10|10|517|517|517|517|517|517|517|0|226.644|714|714|91.739|5|0.558|0|R&B
22050|0.351182453883|0.0801669386642|0|0|11|11|11|75|75|304|304|0.0|210.80771|0.0|0.0|1|0.046|-11.302|1|0.531|9|9|762|762|762|762|762|762|762|0|202.937|607|607|89.026|4|1.0|0|Blues
22050|0.466262209646|0.369609834555|34.47326|-119.05505|39|39|39|42|42|300|300|0.0|166.37342|0.0|0.0|7|0.235|-1.545|1|0.509|8|8|467|467|467|467|467|467|467|0.260338242567|161.28|1199|1199|108.252|7|0.57|2004|Pop/Rock
22050|0.529379509181|0.343010914049|18.11526|-77.27348|14|14|14|72|72|290|290|0.0|151.84934|0.299|0.0|2|0.395|-14.3|1|0.772|9|9|590|590|590|590|590|590|590|0.262308997212|139.244|580|580|117.157|4|0.0|1971|Blues
22050|0.508731241151|0.332930951194|21.51102|-77.80679|47|47|47|399|399|399|399|0.0|182.85669|0.351|0.0|6|0.622|-16.394|1|0.53|6|6|656|656|656|656|656|656|656|0|180.396|797|797|131.568|1|0.0|0|Blues
22050|0.681581305435|0.479407675575|-36.35484|146.32611|27|27|27|198|198|795|795|0.0|315.08853|0.444|0.0|7|0.768|-9.29|1|0.631|11|11|1095|1095|1095|1095|1095|1095|1095|0.476435219643|294.963|1589|1589|153.768|4|0.559|1996|Pop/Rock
22050|0.560201911809|0.375223967072|0|0|22|22|22|116|116|467|467|0.0|195.91791|4.174|0.0|10|0.318|-6.214|1|0.389|8|8|487|487|487|487|487|487|487|0.405115721691|189.933|934|934|145.147|4|0.48|2004|Pop/Rock
22050|0.557692617101|0.359438556756|0|0|13|13|13|46|46|190|190|0.0|145.08363|0.0|0.0|0|0.009|-10.499|0|0.467|5|5|432|432|432|432|432|432|432|0|130.194|381|381|77.581|4|0.144|0|Country
22050|0.561272322612|0.377852557035|0|0|34|34|34|132|132|531|531|0.0|231.00036|0.769|0.0|5|0.488|-13.691|0|0.634|11|11|739|739|739|739|739|739|739|0.0|209.717|1063|1063|139.98|4|0.29|1994|Pop/Rock
22050|0.905776888666|0.598458500982|41.50471|-81.69074|29|29|29|121|121|366|366|0.0|256.83546|3.181|0.0|9|0.203|-6.787|0|0.516|11|11|989|989|989|989|989|989|989|0|254.258|1099|1099|86.624|3|1.0|2007|Pop/Rock
22050|0.641525136191|0.387181941622|35.21962|-80.01955|27|27|27|118|118|476|476|0.0|221.43955|0.125|0.0|0|0.535|-6.562|1|0.319|10|10|917|917|917|917|917|917|917|0.0|214.843|953|953|129.977|4|0.825|0|Rap
22050|0.439907658143|0.311559175647|0|0|34|34|34|168|168|676|676|0.0|255.55546|0.44|0.0|1|0.089|-7.921|1|0.603|14|14|1084|1084|1084|1084|1084|1084|1084|0|245.365|1352|1352|162.134|4|0.0|1992|Pop/Rock
22050|0.712662163367|0.430697046289|0|0|27|27|27|45|45|210|210|0.0|161.51465|0.0|0.0|10|0.459|-5.095|0|0.463|6|6|676|676|676|676|676|676|676|0.543788272501|152.764|629|629|78.971|4|0.954|2006|Rap
22050|0.947327506635|0.607257279581|34.05349|-118.24532|30|30|30|241|241|724|724|0.0|342.69995|0.084|0.0|4|0.281|-6.635|1|0.348|16|16|1603|1603|1603|1603|1603|1603|1603|0|334.565|1448|1448|127.932|3|0.454|0|Pop/Rock
22050|0.596349854327|0.418429597885|41.26069|-95.93995|40|40|40|92|92|373|373|0.0|177.52771|0.305|0.0|4|0.822|-6.736|1|0.191|8|8|616|616|616|616|616|616|616|0|170.046|745|745|130.173|4|0.181|0|Pop/Rock
22050|0.434510981487|0.336726841409|0|0|18|18|18|90|90|279|279|0.0|208.45669|0.409|0.0|4|0.602|-8.148|1|0.53|7|7|944|944|944|944|944|944|944|0.0|204.034|837|837|79.916|3|1.0|0|Blues
22050|0.712675251311|0.563362693588|0|0|47|47|47|102|102|412|412|0.0|195.70893|0.322|0.0|0|0.458|-4.222|0|0.449|10|10|714|714|714|714|714|714|714|0.453713666693|181.725|823|823|128.968|4|0.971|0|Pop/Rock
22050|0.588959571896|0.331241824077|44.00118|-71.6342|48|48|48|105|105|425|425|0.0|186.40934|0.0|0.0|4|0.67|-9.236|0|0.371|10|10|1015|1015|1015|1015|1015|1015|1015|0|174.15|850|850|136.861|4|0.398|0|Pop/Rock
22050|0.638590616661|0.416019233866|0|0|26|26|26|142|142|571|571|0.0|219.21914|0.171|0.0|9|0.407|-7.492|1|0.535|12|12|616|616|616|616|616|616|616|0.687470640909|206.454|1141|1141|165.977|4|0.614|0|Pop/Rock
22050|0.426882762347|0.333303418273|0|0|13|13|13|64|64|220|220|0.0|175.15057|0.545|0.0|10|0.727|-17.452|1|0.688|8|8|388|388|388|388|388|388|388|0.0|170.98|438|438|75.06|3|1.0|0|Country
22050|0.698770477796|0.399451724005|40.14323|-74.72671|38|38|38|17|17|123|123|0.0|86.56934|0.0|0.0|1|0.267|-23.476|0|0.348|3|3|209|209|209|209|209|209|209|0.674833876061|80.225|370|370|90.336|7|0.0|2001|Country
22050|0.917863905848|0.908202619208|13.11199|-59.59895|29|29|29|83|83|335|335|0.0|235.98975|0.125|0.0|0|0.647|-8.298|1|0.547|10|10|954|954|954|954|954|954|954|0.668601100986|230.023|1341|1341|85.976|4|0.973|2005|Rap
22050|0.547801656047|0.36947051062|0|0|44|44|44|323|323|972|972|0.0|407.06567|0.0|0.0|7|0.895|-12.957|1|0.778|15|15|1056|1056|1056|1056|1056|1056|1056|0|391.216|1945|1945|144.012|3|0.708|2000|Jazz
22050|0.471577281513|0.337089300332|35.30914|-98.52102|11|11|11|460|460|1381|1381|0.0|419.76118|0.155|0.0|10|0.104|-6.497|0|0.484|10|10|2059|2059|2059|2059|2059|2059|2059|0|403.203|2761|2761|202.052|3|1.0|0|Pop/Rock
22050|0.582365878547|0.302855419522|0|0|29|29|29|112|112|453|453|0.0|188.26404|0.0|0.0|1|0.382|-3.586|0|0.489|12|12|825|825|825|825|825|825|825|0|185.214|906|906|145.008|4|0.814|0|Rap
22050|0.565482350696|0.391242506015|0|0|44|44|44|143|143|575|575|0.0|280.65914|0.217|0.0|10|0.12|-9.923|0|0.537|9|9|1109|1109|1109|1109|1109|1109|1109|0|266.252|1149|1149|122.954|4|0.992|0|R&B
22050|0.877213745925|1.08250255673|0|0|19|19|19|131|131|396|396|0.0|189.962|0.197|0.0|1|0.58|-9.644|1|0.567|7|7|648|648|648|648|648|648|648|0.814517241173|187.548|792|792|125.593|3|0.432|2008|Pop/Rock
22050|0.502965075092|0.329385995156|0|0|24|24|24|151|151|607|607|0.0|205.11302|0.0|0.0|7|0.126|-3.697|1|0.624|14|14|732|732|732|732|732|732|732|0.0|201.648|1213|1213|180.203|4|0.637|0|Pop/Rock
22050|0.612200428922|0.319905353864|39.74001|-104.99226|22|22|22|159|159|640|640|0.0|247.71873|0.0|0.0|0|0.268|-6.533|0|0.374|8|8|786|786|786|786|786|786|786|0.265861049211|247.719|1280|1280|155.173|4|0.0|2008|Pop/Rock
22050|0.601395113088|0.436730221089|0|0|45|45|45|365|365|1475|1475|0.0|655.67302|0.0|0.0|9|0.404|-8.294|1|0.348|22|22|2913|2913|2913|2913|2913|2913|2913|0|642.409|2950|2950|134.086|4|0.0|0|Pop/Rock
22050|0.889613554744|0.593808365175|0|0|15|15|15|123|123|495|495|0.0|259.36934|0.0|0.0|0|0.313|-6.945|1|0.198|11|11|1151|1151|1151|1151|1151|1151|1151|0|259.369|991|991|114.752|4|0.03|2005|Rap
22050|0.541077952498|0.304547713372|40.71455|-74.00712|13|13|13|144|144|580|580|0.0|299.07546|0.177|0.0|4|0.797|-14.023|0|0.715|13|13|1196|1196|1196|1196|1196|1196|1196|0.0|289.512|1160|1160|117.367|4|0.661|2003|Rap
22050|0.70409394652|0.410743577532|0|0|15|15|15|134|134|541|541|0.0|233.22077|0.16|0.0|9|0.711|-6.898|0|0.506|9|9|673|673|673|673|673|673|673|0.265861049211|225.669|1081|1081|141.846|4|0.0|0|Rap
22050|0.509021261059|0.406517869328|43.7698|-79.4138|34|34|34|175|175|529|529|0.0|271.46404|0.148|0.0|0|0.31|-5.956|1|0.475|11|11|822|822|822|822|822|822|822|0.661445222903|260.702|1057|1057|119.953|3|1.0|2000|Pop/Rock
22050|0.871010615313|0.804830427831|0|0|16|16|16|216|216|868|868|0.0|397.60934|0.473|0.0|5|1.0|-7.038|0|0.89|11|11|1118|1118|1118|1118|1118|1118|1118|0|373.696|1737|1737|131.955|4|0.722|2009|Blues
22050|0.736677413341|0.526182556347|34.05349|-118.24532|43|43|43|232|232|232|232|0.0|61.83138|0.168|0.0|7|0.236|-7.499|1|0.344|4|4|276|276|276|276|276|276|276|0|58.59|463|463|235.337|1|0.0|1987|Pop/Rock
22050|0.353712385755|0.294161881986|0|0|18|18|18|131|131|533|533|0.0|241.65832|0.398|0.0|7|0.693|-19.449|1|0.656|13|13|584|584|584|584|584|584|584|0.0|228.786|1066|1066|134.254|4|0.0|0|Jazz
22050|0.485792919341|0.332870566937|0|0|25|25|25|205|205|619|619|0.0|344.71138|0.543|0.0|7|0.179|-14.165|1|0.242|20|20|1255|1255|1255|1255|1255|1255|1255|0|338.193|1239|1239|108.105|3|1.0|0|Pop/Rock
22050|0.495738582877|0.372391990635|0|0|18|18|18|82|82|333|333|0.0|109.13914|0.061|0.0|6|0.176|-6.211|0|0.223|4|4|535|535|535|535|535|535|535|0.42530424172|105.709|666|666|183.437|4|0.0|0|Rap
22050|0.576404204778|0.450546674273|0|0|39|39|39|149|149|604|604|0.0|335.33342|2.409|0.0|7|0.685|-16.111|0|0.628|13|13|779|779|779|779|779|779|779|0|330.948|1209|1209|107.592|4|0.735|1973|Jazz
22050|0.637772159418|0.540832551952|35.2225|-80.83754|27|27|27|180|180|547|547|0.0|292.51873|0.222|0.0|0|0.528|-9.915|1|0.538|14|14|833|833|833|833|833|833|833|0.382935090075|287.771|1094|1094|113.636|3|1.0|0|Pop/Rock
22050|0.698452538946|0.502974636418|0|0|19|19|19|146|146|588|588|0.0|231.49669|0.171|0.0|6|0.727|-6.092|1|0.579|9|9|1097|1097|1097|1097|1097|1097|1097|0|218.285|1175|1175|153.052|4|0.195|1978|Rap
22050|0.778835827402|0.570106511951|0|0|25|25|25|89|89|360|360|0.0|173.24363|0.287|0.0|2|0.519|-7.236|1|0.575|6|6|660|660|660|660|660|660|660|0|166.388|720|720|127.765|4|1.0|1991|Blues
22050|0.632130913015|0.472281210651|34.05349|-118.24532|45|45|45|54|54|222|222|0.0|176.5873|1.468|0.0|7|0.677|-15.608|1|0.65|8|8|497|497|497|497|497|497|497|0.66249316082|165.309|445|445|79.151|4|0.93|1994|Country
22050|0.407997239255|0.333108829467|0|0|32|32|32|255|255|1796|1796|0.0|641.48853|7.059|0.0|0|0.426|-25.895|0|0.483|31|31|797|797|797|797|797|797|797|0|588.295|1796|1796|170.899|7|0.621|0|Jazz
22050|0.764566084305|0.527492981016|0|0|15|15|15|42|42|130|130|0.0|78.18404|3.315|0.0|0|0.651|-14.481|0|0.529|5|5|231|231|231|231|231|231|231|0.650676968982|78.184|260|260|111.127|3|0.636|0|Country
22050|0.670615396166|0.503151605985|0|0|48|48|48|253|253|767|767|0.0|314.72281|0.0|0.0|10|0.615|-9.785|1|0.626|13|13|849|849|849|849|849|849|849|0|304.321|1533|1533|147.736|3|0.899|1989|Pop/Rock
22050|0.391454064051|0.320850129554|0|0|23|23|23|72|72|292|292|0.0|146.57261|0.386|0.0|6|0.107|-7.828|0|0.323|7|7|813|813|813|813|813|813|813|0|141.897|585|585|122.093|4|0.844|0|Blues
22050|0.566661657956|0.418356680774|62.19845|17.55142|17|17|17|110|110|581|581|0.0|340.21832|0.604|0.0|0|0.954|-14.863|1|0.845|15|15|843|843|843|843|843|843|843|0|329.195|581|581|101.897|5|0.799|2002|Jazz
22050|0.62558262472|0.468193874317|0|0|38|38|38|113|113|455|455|0.0|269.00853|0.194|0.0|4|0.24|-2.224|1|0.256|11|11|1229|1229|1229|1229|1229|1229|1229|0.0|259.216|1819|1819|101.905|4|0.636|0|Pop/Rock
22050|0.733714696487|0.459665456728|42.99671|-85.59012|18|18|18|190|190|582|582|0.0|393.09016|0.119|0.0|7|0.309|-14.668|1|0.208|15|15|1088|1088|1088|1088|1088|1088|1088|0.30075315559|382.845|1746|1746|89.726|3|0.559|0|Pop/Rock
22050|0.851417628847|0.592614927352|28.53823|-81.37739|12|12|12|80|80|245|245|0.0|173.5571|2.798|0.0|11|0.505|-5.47|0|0.518|8|8|740|740|740|740|740|740|740|0|165.75|735|735|86.693|3|1.0|2000|Pop/Rock
22050|0.64028755688|0.432172564147|0|0|43|43|43|129|129|519|519|0.0|247.43138|0.246|0.0|1|0.838|-6.023|1|0.548|6|6|1114|1114|1114|1114|1114|1114|1114|0.0|239.554|1037|1037|127.979|4|0.0|0|Pop/Rock
22050|0.700446614386|0.528795206131|51.50632|-0.12714|26|26|26|107|107|433|433|0.0|144.77016|0.0|0.0|9|0.9|-11.058|1|0.481|7|7|510|510|510|510|510|510|510|0|137.526|866|866|181.421|4|0.235|1978|Pop/Rock
22050|0.575674218481|0.36682078764|32.74863|-97.32925|49|49|49|283|283|852|852|0.0|329.19465|0.202|0.0|5|0.651|-11.922|1|0.641|15|15|1245|1245|1245|1245|1245|1245|1245|0|319.013|1704|1704|158.121|3|0.886|0|Pop/Rock
22050|0.391741394148|0.291264811753|0|0|10|10|10|89|89|291|291|0.0|234.26567|0.218|0.0|10|0.356|-18.149|1|0.365|11|11|566|566|566|566|566|566|566|0|220.23|581|581|77.235|3|0.713|0|Jazz
22050|0.558281487404|0.344181750447|34.05349|-118.24532|34|34|34|479|479|1920|1920|0.0|479.9473|0.0|0.0|10|0.863|-6.566|0|0.823|25|25|2952|2952|2952|2952|2952|2952|2952|0|472.062|3840|3840|240.263|4|1.0|0|R&B
22050|0.866519754051|0.766545450757|0|0|29|29|29|87|87|351|351|0.0|192.57424|0.45|0.0|1|0.544|-7.98|1|0.564|9|9|715|715|715|715|715|715|715|0|183.089|703|703|110.28|4|0.087|1975|Pop/Rock
22050|0.381481861314|0.350213824944|0|0|15|15|15|135|135|419|419|0.0|237.03465|0.34|0.0|11|0.608|-12.16|1|0.363|10|10|576|576|576|576|576|576|576|0|233.332|838|838|107.779|3|1.0|0|Pop/Rock
22050|0.623823767852|0.441106359144|30.43883|-90.44116|45|45|45|148|148|446|446|0.0|146.88608|0.363|0.0|5|0.347|-10.22|0|0.62|8|8|418|418|418|418|418|418|418|0.405115721691|134.728|446|446|183.882|3|0.844|2004|Pop/Rock
22050|0.899279599078|0.579441937886|37.27188|-119.27023|21|21|21|157|157|637|637|0.0|353.77587|0.0|0.0|9|0.684|-8.744|1|0.611|12|12|983|983|983|983|983|983|983|0.709699289933|349.797|1273|1273|107.922|4|0.492|2001|Pop/Rock
22050|0.582365878547|0.302855419522|0|0|29|29|29|319|319|319|319|0.0|191.84281|0.0|0.0|1|0.465|-3.786|1|0.416|7|7|909|909|909|909|909|909|909|0|191.843|958|958|100.013|1|0.986|0|Rap
22050|0.712675251311|0.563362693588|0|0|47|47|47|133|133|535|535|0.0|255.32036|0.0|0.0|7|0.702|-22.073|1|0.602|11|11|708|708|708|708|708|708|708|0|229.785|1070|1070|128.835|4|0.047|0|Pop/Rock
22050|0.624573379079|0.438701670045|0|0|21|21|21|267|267|1072|1072|0.0|359.65342|0.0|0.0|10|0.427|-6.644|0|0.503|19|19|1716|1716|1716|1716|1716|1716|1716|0|359.653|2144|2144|178.934|4|0.42|0|Rap
22050|0.565452291658|0.35241012681|0|0|27|27|27|605|605|605|605|0.0|195.39546|0.069|0.0|7|0.678|-5.95|1|0.613|11|11|949|949|949|949|949|949|949|0.370025074483|189.591|1210|1210|191.436|1|0.0|0|Pop/Rock
22050|0.732571744691|0.45798167407|0|0|43|43|43|86|86|434|434|0.0|197.48526|0.0|0.0|5|0.022|-6.382|0|0.326|11|11|858|858|858|858|858|858|858|0.0|193.37|1300|1300|131.868|5|0.921|2003|Blues
22050|0.646527637191|0.333649140792|0|0|41|41|41|79|79|318|318|0.0|159.68608|0.177|0.0|4|0.223|-17.15|0|0.205|5|5|606|606|606|606|606|606|606|0|148.138|637|637|121.884|4|1.0|0|Country
22050|0.845768866449|0.788805935162|36.16778|-86.77836|23|23|23|118|118|474|474|0.0|225.27955|3.077|0.0|11|0.682|-6.205|0|0.449|8|8|1011|1011|1011|1011|1011|1011|1011|0.565666582199|219.852|948|948|127.006|4|0.589|2007|Rap
22050|0.553283911289|0.346135667325|0|0|15|15|15|51|51|263|263|0.0|88.39791|0.143|0.0|6|0.018|-6.016|0|0.254|2|2|338|338|338|338|338|338|338|0.0|78.721|525|525|180.005|5|0.934|0|R&B
22050|0.494282101888|0.383818661688|0|0|18|18|18|62|62|257|257|0.0|213.68118|0.0|0.0|2|0.746|-4.316|1|0.56|6|6|673|673|673|673|673|673|673|0|207.673|772|772|72.91|4|0.571|0|Pop/Rock
22050|0.770040694516|0.543681106661|0|0|27|27|27|108|108|444|444|0.0|251.14077|0.0|0.0|2|0.161|-10.086|1|0.384|6|6|1135|1135|1135|1135|1135|1135|1135|0.704098839005|248.581|888|888|102.829|4|1.0|1991|Rap
22050|0.80452352067|0.586433378718|0|0|21|21|21|83|83|336|336|0.0|260.75383|0.403|0.0|6|0.725|-10.942|1|0.658|10|10|1188|1188|1188|1188|1188|1188|1188|0.697348812343|240.692|1679|1679|78.245|4|0.567|2003|Pop/Rock
22050|0.399253389957|0.281995108835|0|0|11|11|11|14|14|115|115|0.0|188.682|0.392|0.0|7|0.69|-15.413|1|0.597|3|3|520|520|520|520|520|520|520|0|183.71|460|460|36.773|4|0.0|0|Jazz
22050|0.359129965901|0.274197771089|0|0|48|48|48|304|304|304|304|0.0|152.99873|0.0|0.0|0|0.698|-15.71|0|0.715|8|8|443|443|443|443|443|443|443|0|145.548|608|608|126.029|1|0.046|0|Blues
22050|0.470414613683|0.310298996385|0|0|18|18|18|125|125|506|506|0.0|185.33832|0.398|0.0|7|0.809|-6.429|1|0.729|7|7|624|624|624|624|624|624|624|0.285458634126|185.338|1011|1011|162.995|4|0.0|0|Pop/Rock
22050|0.713945881247|0.466991272287|0|0|22|22|22|96|96|388|388|0.0|249.05098|2.264|0.0|1|0.704|-15.775|0|0.858|7|7|804|804|804|804|804|804|804|0.774004274306|231.329|1554|1554|95.576|4|0.453|2004|Pop/Rock
22050|0.566813909996|0.463025075994|0|0|44|44|44|335|335|1352|1352|0.0|618.23955|0.16|0.0|3|0.164|-13.61|1|0.496|20|20|1796|1796|1796|1796|1796|1796|1796|0|607.33|2703|2703|131.292|4|0.464|0|Pop/Rock
22050|0.343959014957|0.0|0|0|19|19|19|494|494|494|494|0.0|196.38812|0.0|0.0|10|0.362|-21.418|1|0.415|11|11|659|659|659|659|659|659|659|0|196.388|989|989|152.294|1|0.0|0|Pop/Rock
22050|0.449048444559|0.429601592824|0|0|11|11|11|139|139|560|560|0.0|246.59546|0.276|0.0|9|0.601|-9.77|1|0.661|11|11|777|777|777|777|777|777|777|0|235.584|560|560|136.887|4|0.532|0|Pop/Rock
22050|0.881694729547|0.568201421807|0|0|27|27|27|23|23|126|126|0.0|67.10812|3.779|0.0|2|0.603|-19.99|0|0.673|4|4|128|128|128|128|128|128|128|0.489038209173|60.511|253|253|120.45|5|0.648|0|Blues
22050|0.420545849523|0.313569342684|0|0|8|8|8|448|448|448|448|0.0|207.75138|0.0|0.0|7|0.829|-10.19|1|0.673|10|10|656|656|656|656|656|656|656|0|204.434|448|448|130.818|1|1.0|0|Blues
22050|0.764566084305|0.527492981016|0|0|15|15|15|136|136|549|549|0.0|307.69587|0.148|0.0|11|0.48|-4.367|0|0.519|9|9|993|993|993|993|993|993|993|0.66298616104|285.408|2196|2196|110.018|4|0.446|2010|Pop/Rock
22050|0.485827967348|0.322424540149|-1.9322|18.28471|31|31|31|307|307|1250|1250|0.0|554.68363|0.0|0.0|0|0.698|-12.831|1|0.439|26|26|2982|2982|2982|2982|2982|2982|2982|0.38670242004|547.306|2499|2499|132.27|4|1.0|0|Rap
