analysis_sample_rate|artist_familiarity|artist_hotttnesss|artist_latitude|artist_longitude|artist_terms|artist_terms_freq|artist_terms_weight|bars_confidence|bars_start|beats_confidence|beats_start|danceability|duration|end_of_fade_in|energy|key|key_confidence|loudness|mode|mode_confidence|sections_confidence|sections_start|segments_confidence|segments_loudness_max|segments_loudness_max_time|segments_loudness_start|segments_pitches|segments_start|segments_timbre|song_hotttnesss|start_of_fade_out|tatums_confidence|tatums_start|tempo|time_signature|time_signature_confidence|year|genre
22050|0.641197514984|0.44865347113|0|0|33|33|33|156|156|495|495|0.0|277.39383|0.325|0.0|2|0.62|-14.15|1|0.547|11|11|692|692|692|692|692|692|692|0|265.903|990|990|109.889|3|0.646|1996|Blues
22050|0.524435668643|0.390672366676|35.53849|-76.62118|24|24|24|350|350|1402|1402|0.0|817.37098|0.886|0.0|10|0.659|-17.135|0|0.531|27|27|3488|3488|3488|3488|3488|3488|3488|0.247170950238|812.135|5610|5610|103.27|4|0.474|0|Jazz
22050|0.489936788686|0.381369229303|0|0|19|19|19|198|198|598|598|0.0|264.12363|0.0|0.0|10|0.651|-16.553|1|0.675|12|12|980|980|980|980|980|980|980|0.460541281359|258.27|1195|1195|138.356|3|0.698|0|Blues
22050|0.747684075869|0.529995832899|51.27172|-0.39535|24|24|24|86|86|350|350|0.0|163.83955|2.264|0.0|9|0.766|-8.951|1|0.702|7|7|728|728|728|728|728|728|728|0.737994182144|156.23|700|700|131.554|4|0.318|1976|Blues
22050|0.537288298069|0.433357015385|9.08457|8.67425|36|36|36|72|72|292|292|0.0|150.90893|0.189|0.0|6|0.632|-5.651|1|0.519|7|7|572|572|572|572|572|572|572|0|139.163|584|584|117.623|4|0.582|0|R&B
22050|0.833590335097|0.556477414707|0|0|16|16|16|115|115|463|463|0.0|213.60281|0.0|0.0|1|0.579|-10.606|1|0.534|8|8|886|886|886|886|886|886|886|0|213.603|926|926|130.298|4|0.87|2005|Rap
22050|0.0428482655037|0.395791273774|38.68193|-84.59431|43|43|43|91|91|366|366|0.0|153.96526|0.0|0.0|7|0.724|-16.87|1|0.662|9|9|536|536|536|536|536|536|536|0.473346541109|143.418|732|732|150.784|4|0.0|1999|Country
22050|0.584998277599|0.402044105636|0|0|11|11|11|103|103|416|416|0.0|303.51628|0.0|0.0|4|0.391|-7.751|1|0.412|7|7|1462|1462|1462|1462|1462|1462|1462|0.460541281359|289.977|1663|1663|85.006|4|0.52|2008|Rap
22050|0.329803210578|0.256562179758|0|0|10|10|10|60|60|243|243|0.0|167.49669|0.193|0.0|4|0.115|-10.469|1|0.275|7|7|806|806|806|806|806|806|806|0|157.989|971|971|86.999|4|0.638|0|Country
22050|0.563421563097|0.402033856023|0|0|47|47|47|153|153|789|789|0.0|497.13587|0.717|0.0|5|0.799|-9.507|1|0.81|15|15|2705|2705|2705|2705|2705|2705|2705|0.604500738589|478.894|2369|2369|96.028|5|1.0|1997|Electronic
22050|0.516443779773|0.386669091706|27.94653|-82.45927|42|42|42|74|74|303|303|0.0|170.81424|0.0|0.0|4|0.64|-9.681|1|0.6|8|8|473|473|473|473|473|473|473|0|164.809|303|303|107.584|4|0.719|2002|Blues
22050|0.341768515567|0.236098820328|0|0|20|20|20|88|88|367|367|0.0|293.90322|8.197|0.0|0|0.492|-14.956|1|0.573|10|10|742|742|742|742|742|742|742|0.0|274.471|1101|1101|78.01|4|0.0|0|Jazz
22050|0.509363726508|0.290403491356|0|0|27|27|27|206|206|206|206|0.0|287.37261|0.0|0.0|0|0.51|-14.64|0|0.323|11|11|1255|1255|1255|1255|1255|1255|1255|0|261.979|1649|1649|43.991|1|0.0|0|Blues
22050|0.765254692052|0.603876486918|0|0|11|11|11|50|50|204|204|0.0|125.33506|0.42|0.0|10|0.728|-10.609|1|0.709|7|7|421|421|421|421|421|421|421|0|116.5|408|408|100.06|4|0.681|2008|Country
22050|0.473486936345|0.219369574912|0|0|39|39|39|111|111|448|448|0.0|269.53098|0.171|0.0|10|0.0|-6.025|0|0.085|13|13|1063|1063|1063|1063|1063|1063|1063|0|269.531|895|895|100.034|4|0.03|0|R&B
22050|0.435455957304|0.279395875802|0|0|3|3|3|165|165|661|661|0.0|240.92689|0.0|0.0|4|0.28|-10.706|0|0.333|9|9|1607|1607|1607|1607|1607|1607|1607|0.0|234.568|1323|1323|165.023|4|0.472|0|Electronic
22050|0.53742530967|0.305734031084|30.2676|-97.74298|34|34|34|288|288|1156|1156|0.0|534.62159|0.096|0.0|7|0.012|-4.757|1|0.353|15|15|3215|3215|3215|3215|3215|3215|3215|0|530.982|1156|1156|130.018|4|1.0|0|Electronic
22050|0.748320703067|0.54586591707|31.1689|-100.07715|15|15|15|70|70|283|283|0.0|192.62649|0.415|0.0|9|0.503|-12.366|0|0.489|7|7|726|726|726|726|726|726|726|0.548950855801|187.675|1130|1130|90.103|4|0.686|0|Country
22050|0.595645308494|0.426009300484|0|0|44|44|44|86|86|437|437|0.0|228.96281|0.106|0.0|0|0.453|-11.627|1|0.437|12|12|1050|1050|1050|1050|1050|1050|1050|0.0|219.04|1310|1310|115.862|5|0.889|1992|Blues
22050|0.760636111943|0.547243659612|40.65507|-73.94888|10|10|10|93|93|374|374|0.0|205.24363|0.0|0.0|11|0.115|-11.536|1|0.496|10|10|578|578|578|578|578|578|578|0.528782480943|192.604|748|748|111.963|4|0.871|0|Blues
22050|0.612953154239|0.454541929151|48.85692|2.34121|43|43|43|105|105|316|316|0.0|152.76363|4.307|0.0|5|0.8|-9.774|1|0.718|5|5|408|408|408|408|408|408|408|0.392008771471|150.013|632|632|126.968|3|0.181|1969|Country
22050|0.698291623658|0.453850265331|0|0|33|33|33|151|151|609|609|0.0|204.5122|0.206|0.0|6|0.608|-6.866|1|0.535|10|10|939|939|939|939|939|939|939|0.480238747979|189.057|1218|1218|180.823|4|0.567|1997|Blues
22050|0.624723767579|0.403509673363|32.77942|-91.56123|46|46|46|95|95|385|385|0.0|187.32363|0.359|0.0|11|0.095|-23.012|0|0.272|11|11|504|504|504|504|504|504|504|0|176.222|771|771|126.241|4|0.0|0|Country
22050|0.947327506635|0.631289507585|34.05349|-118.24532|30|30|30|96|96|387|387|0.0|213.18485|0.235|0.0|1|0.407|-6.451|1|0.4|7|7|831|831|831|831|831|831|831|0|208.417|773|773|110.993|4|1.0|2004|Rap
22050|0.579137535475|0.407924700827|42.08317|-71.01724|38|38|38|226|226|913|913|0.0|404.45342|0.189|0.0|0|0.181|-30.676|0|0.186|18|18|1158|1158|1158|1158|1158|1158|1158|0|369.046|1827|1827|138.39|4|0.0|0|Jazz
22050|0.83059250647|0.639798164281|40.65507|-73.94888|16|16|16|315|315|1264|1264|0.0|417.67138|0.0|0.0|5|0.386|-7.865|1|0.289|20|20|1820|1820|1820|1820|1820|1820|1820|0.653306677871|417.671|2528|2528|181.549|4|0.874|2004|R&B
22050|0.657406765298|0.422472423243|41.88415|-87.63241|48|48|48|48|48|392|392|0.0|322.87302|0.204|0.0|5|0.297|-16.336|0|0.367|11|11|888|888|888|888|888|888|888|0|308.86|1176|1176|72.937|5|0.697|1990|Jazz
22050|0.42562724003|0.0|0|0|1|1|1|102|102|314|314|0.0|123.11465|0.626|0.0|7|0.617|-20.446|1|0.685|5|5|282|282|282|282|282|282|282|0|116.448|314|314|162.103|3|0.992|0|Country
22050|0.450361260877|0.267757495381|34.05349|-118.24532|27|27|27|86|86|353|353|0.0|225.04444|3.152|0.0|1|0.848|-23.15|1|0.753|10|10|432|432|432|432|432|432|432|0.0|203.122|706|706|100.893|4|0.544|2002|Jazz
22050|0.4529831321|0.328094924692|59.37991|13.49942|42|42|42|74|74|306|306|0.0|208.90077|0.0|0.0|0|0.557|-10.196|1|0.496|9|9|526|526|526|526|526|526|526|0.332070982279|205.566|1223|1223|89.927|4|1.0|2007|Rap
22050|0.669726187566|0.427914246983|-23.56287|-46.65466|49|49|49|158|158|498|498|0.0|326.42567|0.0|0.0|5|0.485|-24.83|1|0.467|13|13|870|870|870|870|870|870|870|0.215080318509|304.303|995|995|95.111|3|0.492|1992|Blues
22050|0.501726333269|0.353441853006|33.92192|-93.14939|41|41|41|71|71|228|228|0.0|147.69587|0.183|0.0|3|0.241|-12.437|1|0.471|8|8|433|433|433|433|433|433|433|0|142.153|456|456|94.105|3|1.0|0|Blues
22050|0.419945022016|0.279842316164|0|0|9|9|9|67|67|273|273|0.0|107.7024|0.305|0.0|9|0.0|-19.157|0|0.0|5|5|347|347|347|347|347|347|347|0|98.186|546|546|163.385|4|0.0|0|Country
22050|0.664559978604|0.397569595443|52.51607|13.37698|44|44|44|149|149|751|751|0.0|357.85098|0.0|0.0|7|0.002|-8.525|1|0.332|9|9|1499|1499|1499|1499|1499|1499|1499|0.265861049211|342.703|1502|1502|125.995|5|1.0|2007|R&B
22050|0.467054184666|0.37455792648|33.45081|-90.645|22|22|22|83|83|336|336|0.0|238.39302|0.311|0.0|7|0.55|-5.906|1|0.494|10|10|865|865|865|865|865|865|865|0.256188753812|225.367|1342|1342|85.973|4|0.421|0|Country
22050|0.448025345538|0.363246009541|0|0|14|14|14|163|163|493|493|0.0|249.20771|0.386|0.0|4|0.515|-14.094|0|0.74|13|13|676|676|676|676|676|676|676|0|240.774|985|985|121.001|3|0.692|0|Blues
22050|0.600486542701|0.453270236306|0|0|50|50|50|137|137|550|550|0.0|188.47302|0.183|0.0|2|0.005|-8.774|0|0.287|10|10|925|925|925|925|925|925|925|0.377531644977|183.786|1100|1100|178.192|4|0.0|0|Blues
22050|0.604479006972|0.390489535122|0|0|18|18|18|106|106|431|431|0.0|285.49179|0.074|0.0|1|0.21|-4.853|0|0.227|11|11|1144|1144|1144|1144|1144|1144|1144|0.708607216631|274.657|1724|1724|91.101|4|1.0|2005|Rap
22050|0.558384455186|0.340632714452|0|0|19|19|19|127|127|510|510|0.0|195.10812|0.148|0.0|10|0.301|-7.551|0|0.439|11|11|753|753|753|753|753|753|753|0.433005077275|189.318|1020|1020|158.103|4|1.0|0|Blues
22050|0.350323764889|0.269367295143|0|0|8|8|8|251|251|251|251|0.0|181.91628|0.0|0.0|7|0.905|-12.468|1|0.816|11|11|488|488|488|488|488|488|488|0|177.093|752|752|84.05|1|0.198|0|Blues
22050|0.929030287441|0.750426551019|54.31407|-2.23001|32|32|32|321|321|321|321|0.0|156.96934|0.322|0.0|4|0.772|-20.816|0|0.524|8|8|537|537|537|537|537|537|537|0.652835695389|142.286|643|643|127.547|1|0.168|0|Blues
22050|0.532850502341|0.302930470625|0|0|37|37|37|172|172|691|691|0.0|362.60526|0.103|0.0|10|0.505|-18.152|0|0.429|14|14|1759|1759|1759|1759|1759|1759|1759|0.0|335.105|1382|1382|116.005|4|1.0|2003|Rap
22050|0.495819328959|0.34276521913|0|0|36|36|36|77|77|387|387|0.0|262.5824|2.328|0.0|9|0.317|-5.644|1|0.357|7|7|1127|1127|1127|1127|1127|1127|1127|0|257.155|1161|1161|90.013|5|0.386|0|R&B
22050|0.587332267375|0.4213861126|39.95227|-75.16237|36|36|36|348|348|1395|1395|0.0|692.06159|0.0|0.0|0|0.68|-9.479|1|0.481|20|20|2950|2950|2950|2950|2950|2950|2950|0|680.896|4185|4185|121.201|4|0.912|0|Electronic
22050|0.274613283356|0.0|0|0|12|12|12|166|166|838|838|0.0|392.4371|7.129|0.0|9|0.594|-18.245|0|0.467|21|21|1589|1589|1589|1589|1589|1589|1589|0.0|365.273|1676|1676|130.316|5|1.0|0|Jazz
22050|0.713322146547|0.473613189375|0|0|11|11|11|128|128|541|541|0.0|311.53587|0.112|0.0|0|0.669|-12.743|1|0.737|18|18|1057|1057|1057|1057|1057|1057|1057|0.687470640909|306.022|1083|1083|106.742|4|0.431|0|Blues
22050|0.59341604878|0.395709547708|50.45663|4.87137|28|28|28|41|41|133|133|0.0|89.15546|4.847|0.0|2|0.0|-20.359|1|0.0|4|4|80|80|80|80|80|80|80|0|79.203|399|399|90.66|3|0.524|2010|Blues
22050|0.391741394148|0.291264811753|0|0|10|10|10|596|596|596|596|0.0|278.38649|0.496|0.0|7|0.313|-23.095|1|0.387|13|13|817|817|817|817|817|817|817|0|278.386|596|596|127.113|1|0.446|0|Jazz
22050|0.645192338747|0.471224329919|0|0|34|34|34|100|100|403|403|0.0|197.19791|0.276|0.0|4|0.665|-29.75|1|0.582|10|10|616|616|616|616|616|616|616|0.631600818089|187.582|806|806|127.782|4|0.226|2000|Blues
22050|0.499939220989|0.374449430497|0|0|46|46|46|264|264|1059|1059|0.0|367.41179|0.078|0.0|1|0.343|-9.249|1|0.301|18|18|1594|1594|1594|1594|1594|1594|1594|0.215080318509|357.518|2117|2117|174.57|4|0.315|0|Blues
22050|0.687687485872|0.406686099467|0|0|12|12|12|86|86|346|346|0.0|222.92853|0.0|0.0|1|0.329|-9.035|1|0.407|10|10|934|934|934|934|934|934|934|0.588922167556|216.3|692|692|93.056|4|1.0|0|Rap
22050|0.341732230036|0.296823950795|41.05182|-73.54223|67|67|67|136|136|547|547|0.0|208.90077|0.479|0.0|10|0.561|-15.279|1|0.533|6|6|700|700|700|700|700|700|700|0|186.625|1094|1094|160.981|4|0.149|0|Blues
22050|0.75418083313|0.4762541622|39.96196|-83.00298|32|32|32|14|14|65|65|0.0|50.9122|0.223|0.0|4|0.222|-7.837|0|0.275|3|3|218|218|218|218|218|218|218|0.340922755864|46.527|195|195|81.901|4|0.0|2004|Rap
22050|0.620501924916|0.301847094811|0|0|41|41|41|49|49|199|199|0.0|80.3522|0.0|0.0|0|0.644|-4.379|1|0.609|4|4|414|414|414|414|414|414|414|0.428702262523|80.352|398|398|141.836|4|0.697|2006|Rap
22050|0.325219143048|0.270099982469|0|0|4|4|4|21|21|139|139|0.0|110.34077|2.856|0.0|0|0.364|-14.711|0|0.403|7|7|349|349|349|349|349|349|349|0|104.13|416|416|77.5|5|0.432|0|R&B
22050|0.327233191416|0.0637249864633|0|0|13|13|13|120|120|482|482|0.0|237.24363|0.0|0.0|11|0.001|-15.777|1|0.177|8|8|1448|1448|1448|1448|1448|1448|1448|0.0|224.253|1447|1447|118.713|4|0.0|0|Blues
22050|0.437193776939|0.316155987397|30.42084|-87.21724|31|31|31|64|64|205|205|0.0|156.682|0.369|0.0|5|0.714|-12.839|1|0.7|5|5|447|447|447|447|447|447|447|0.353261354265|151.679|409|409|78.453|3|0.858|2006|Country
22050|0.540750151436|0.379651219002|0|0|41|41|41|62|62|197|197|0.0|152.58077|0.0|0.0|2|0.943|-14.28|1|0.778|8|8|461|461|461|461|461|461|461|0|143.29|393|393|80.738|3|0.877|1987|Country
22050|0.263087768913|0.427926351262|0|0|5|5|5|236|236|236|236|0.0|194.79465|0.0|0.0|5|0.418|-7.434|1|0.398|8|8|776|776|776|776|776|776|776|0|184.419|709|709|73.136|1|0.0|0|Blues
22050|0.615504102642|0.439836358888|-34.60852|-58.37354|44|44|44|171|171|688|688|0.0|307.35628|0.288|0.0|6|0.376|-7.769|0|0.49|12|12|1193|1193|1193|1193|1193|1193|1193|0.514753324338|295.753|1376|1376|135.982|4|0.865|2005|R&B
22050|0.645763146603|0.346084089894|0|0|20|20|20|405|405|405|405|0.0|277.10649|0.357|0.0|1|0.659|-17.91|1|0.651|13|13|712|712|712|712|712|712|712|0.3759843015|263.924|810|810|88.761|1|0.0|0|Jazz
22050|0.845373303812|0.534429713657|0|0|15|15|15|88|88|356|356|0.0|242.52036|0.241|0.0|11|0.639|-1.622|1|0.446|8|8|1120|1120|1120|1120|1120|1120|1120|0.76187807769|235.166|712|712|88.043|4|1.0|2003|R&B
22050|0.679519207793|0.491828704353|34.05349|-118.24532|14|14|14|63|63|334|334|0.0|269.7922|2.519|0.0|2|0.689|-36.835|0|0.797|14|14|325|325|325|325|325|325|325|0|247.13|668|668|76.499|5|0.333|1998|Jazz
22050|0.822316235979|0.50881319501|0|0|17|17|17|87|87|397|397|0.0|222.09261|0.0|0.0|10|0.39|-7.974|1|0.458|12|12|1017|1017|1017|1017|1017|1017|1017|0.678235925409|216.195|1190|1190|106.769|4|0.564|1998|Rap
22050|0.381481861314|0.350213824944|0|0|15|15|15|21|21|110|110|0.0|91.95057|0.0|0.0|6|0.281|-30.293|1|0.452|4|4|339|339|339|339|339|339|339|0|91.951|331|331|72.001|5|0.539|0|Country
22050|0.768695712811|0.417591879765|0|0|45|45|45|149|149|751|751|0.0|529.91955|0.322|0.0|0|0.946|-6.076|1|0.816|13|13|2484|2484|2484|2484|2484|2484|2484|0.345802233965|520.557|2253|2253|85.316|5|0.758|0|Jazz
22050|0.705287678078|0.517298018026|0|0|20|20|20|353|353|353|353|0.0|157.28281|0.0|0.0|2|0.771|-17.941|1|0.771|11|11|545|545|545|545|545|545|545|0|154.883|706|706|138.508|1|0.0|0|Blues
22050|0.66808729556|0.459387424613|0|0|45|45|45|5|5|25|25|0.0|43.51955|0.0|0.0|10|0.422|-23.874|1|0.512|2|2|109|109|109|109|109|109|109|0.360370582712|43.52|102|102|35.931|4|0.0|1993|Country
22050|0.706827671304|0.416173064627|41.88415|-87.63241|49|49|49|107|107|324|324|0.0|180.50567|3.512|0.0|7|0.695|-8.154|1|0.556|3|3|705|705|705|705|705|705|705|0.360370582712|169.546|972|972|109.018|3|1.0|2001|R&B
22050|0.733798940436|0.544257505725|32.77815|-96.7954|11|11|11|297|297|297|297|0.0|184.2673|0.061|0.0|6|0.205|-10.72|1|0.309|5|5|547|547|547|547|547|547|547|0.693478470767|180.251|595|595|98.623|1|0.0|1996|Country
22050|0.233308809813|0.105308834069|0|0|32|32|32|82|82|267|267|0.0|193.4624|0.152|0.0|2|0.822|-12.21|1|0.625|10|10|884|884|884|884|884|884|884|0|193.462|800|800|82.571|3|0.737|0|Country
22050|0.526515278111|0.406581680352|0|0|20|20|20|32|32|242|242|0.0|352.86159|0.427|0.0|8|0.554|-9.055|1|0.565|6|6|1036|1036|1036|1036|1036|1036|1036|0.3759843015|343.458|969|969|41.21|4|0.0|2003|Jazz
22050|0.404823303308|0.288050285376|0|0|30|30|30|115|115|349|349|0.0|237.7922|0.403|0.0|5|0.39|-9.517|1|0.392|11|11|674|674|674|674|674|674|674|0.0|229.222|698|698|90.282|3|0.685|2004|Blues
22050|0.477180008752|0.327954754153|0|0|17|17|17|913|913|913|913|0.0|276.16608|0.287|0.0|2|0.588|-11.404|1|0.623|15|15|1644|1644|1644|1644|1644|1644|1644|0|267.122|1825|1825|201.651|1|0.0|0|Blues
22050|0.594047504025|0.471362049887|44.00118|-71.6342|45|45|45|89|89|360|360|0.0|215.11791|0.119|0.0|11|0.736|-5.945|1|0.572|11|11|828|828|828|828|828|828|828|0|211.569|720|720|101.742|4|0.0|1989|Reggae
22050|0.609814360368|0.409762630954|39.09551|-120.95071|46|46|46|69|69|277|277|0.0|142.41914|8.806|0.0|2|0.036|-37.065|1|0.211|7|7|65|65|65|65|65|65|65|0|132.418|554|554|128.135|4|0.65|2002|Country
22050|0.54722814783|0.364787348408|0|0|32|32|32|359|359|1441|1441|0.0|673.2273|0.0|0.0|6|0.06|-7.634|0|0.331|15|15|4335|4335|4335|4335|4335|4335|4335|0.0|652.243|2883|2883|127.992|4|0.703|0|Electronic
22050|0.611788253947|0.336726841409|0|0|18|18|18|135|135|676|676|0.0|207.33342|0.189|0.0|1|0.657|-8.41|1|0.399|13|13|998|998|998|998|998|998|998|0.334706549069|201.781|1351|1351|195.976|5|1.0|2003|Rap
22050|0.46897686544|0.385124119473|52.94922|-1.14392|15|15|15|40|40|163|163|0.0|124.47302|2.281|0.0|5|0.489|-11.255|0|0.441|6|6|274|274|274|274|274|274|274|0|114.875|327|327|79.226|4|0.241|0|Country
22050|0.553637086196|0.360200447869|52.51607|13.37698|45|45|45|422|422|1691|1691|0.0|793.62567|0.125|0.0|11|0.005|-12.593|1|0.095|12|12|3391|3391|3391|3391|3391|3391|3391|0.50915722819|773.648|3383|3383|127.923|4|0.0|1994|Rap
22050|0.586304844629|0.414578836544|36.20201|-83.74416|35|35|35|279|279|279|279|0.0|173.68771|0.165|0.0|5|0.813|-11.851|1|0.708|7|7|567|567|567|567|567|567|567|0|166.69|558|558|98.117|1|0.109|0|Blues
22050|0.6357570221|0.37943697224|0|0|44|44|44|86|86|262|262|0.0|149.2371|0.0|0.0|2|0.662|-15.995|1|0.611|8|8|335|335|335|335|335|335|335|0|144.446|524|524|106.941|3|0.68|0|Country
22050|0.549529672715|0.404052747696|0|0|36|36|36|88|88|353|353|0.0|201.482|0.316|0.0|5|0.296|-6.724|1|0.151|12|12|996|996|996|996|996|996|996|0.0|194.908|1412|1412|108.018|4|1.0|0|Blues
22050|0.621121051286|0.435684070209|0|0|50|50|50|88|88|442|442|0.0|205.7922|2.421|0.0|8|0.506|-8.059|1|0.625|5|5|647|647|647|647|647|647|647|0|192.952|1328|1328|129.488|5|0.737|2005|Rap
22050|0.530355667875|0.397179042592|40.73197|-74.17418|34|34|34|246|246|987|987|0.0|323.99628|3.68|0.0|7|0.702|-17.92|1|0.652|12|12|1564|1564|1564|1564|1564|1564|1564|0|312.372|1973|1973|183.935|4|0.468|0|Jazz
22050|0.558245309272|0.439488099062|35.472|-97.52033|25|25|25|57|57|174|174|0.0|113.78893|0.0|0.0|5|0.12|-21.506|1|0.519|7|7|304|304|304|304|304|304|304|0|108.507|348|348|96.709|3|0.417|1989|Country
22050|0.866171076427|0.488338989664|32.74838|-117.24681|24|24|24|84|84|338|338|0.0|118.49098|0.0|0.0|9|0.671|-12.708|1|0.605|5|5|432|432|432|432|432|432|432|0.327736683178|108.344|675|675|173.709|4|0.519|0|Blues
22050|0.947327506635|0.631289507585|34.05349|-118.24532|30|30|30|102|102|414|414|0.0|223.52934|0.0|0.0|10|0.529|-5.304|0|0.498|10|10|856|856|856|856|856|856|856|0.650405807903|214.698|828|828|111.004|4|1.0|2000|Reggae
22050|0.435732003605|0.373045953823|0|0|6|6|6|274|274|274|274|0.0|129.74975|0.0|0.0|3|0.791|-8.077|1|0.63|5|5|597|597|597|597|597|597|597|0|125.022|549|549|129.354|1|0.0|0|Blues
22050|0.522386246957|0.377432971579|29.89932|-93.92938|15|15|15|92|92|279|279|0.0|189.33506|0.386|0.0|5|0.0|-12.469|1|0.199|9|9|842|842|842|842|842|842|842|0|182.77|838|838|89.67|3|0.984|1992|Country
22050|0.517126315036|0.360145056506|0|0|39|39|39|71|71|290|290|0.0|168.64608|0.224|0.0|7|0.042|-17.019|1|0.409|10|10|595|595|595|595|595|595|595|0.0|164.066|580|580|106.237|4|0.0|0|Blues
22050|0.420421925434|0.321208120813|0|0|10|10|10|73|73|297|297|0.0|150.33424|0.374|0.0|0|0.635|-10.727|0|0.565|8|8|541|541|541|541|541|541|541|0.654800662436|145.328|594|594|120.172|4|0.719|0|Country
22050|0.3812326115|0.301570181792|0|0|15|15|15|78|78|317|317|0.0|160.70485|0.0|0.0|10|0.592|-19.376|0|0.589|8|8|541|541|541|541|541|541|541|0|152.23|633|633|123.049|4|0.139|0|Country
22050|0.475300882484|0.344171477818|0|0|22|22|22|292|292|292|292|0.0|98.89914|0.0|0.0|4|0.345|-7.268|1|0.418|7|7|365|365|365|365|365|365|365|0.561018715945|98.899|585|585|182.57|1|0.0|2001|Country
22050|0.55757105921|0.306947608643|0|0|25|25|25|63|63|257|257|0.0|192.46975|0.264|0.0|2|0.497|-6.533|1|0.591|10|10|578|578|578|578|578|578|578|0|187.582|513|513|81.986|4|0.824|2009|Country
22050|0.453933361674|0.329194977651|0|0|4|4|4|277|277|834|834|0.0|378.06975|1.152|0.0|11|0.0|-12.371|0|0.0|9|9|1679|1679|1679|1679|1679|1679|1679|0|364.594|1669|1669|136.95|3|0.0|0|Blues
22050|0.498834975258|0.379960766975|31.30757|-96.63166|26|26|26|314|314|314|314|0.0|201.76934|0.276|0.0|7|1.0|-15.653|1|0.848|13|13|600|600|600|600|600|600|600|0|193.271|627|627|95.655|1|0.053|0|Blues
22050|0.611942955898|0.403197977717|33.01158|-94.365|49|49|49|82|82|331|331|0.0|123.29751|0.206|0.0|8|0.003|-11.124|0|0.219|6|6|425|425|425|425|425|425|425|0|115.037|331|331|162.855|4|0.477|0|Country
22050|0.632367593971|0.384327716288|44.48721|-71.56889|33|33|33|33|33|149|149|0.0|121.70404|0.0|0.0|8|0.741|-12.298|1|0.594|8|8|363|363|363|363|363|363|363|0.382935090075|116.286|446|446|74.82|4|0.187|0|Rap
22050|0.38472013842|0.0|0|0|19|19|19|97|97|391|391|0.0|235.91138|0.427|0.0|1|0.0|-10.203|1|0.0|12|12|1231|1231|1231|1231|1231|1231|1231|0.210316816806|227.091|1566|1566|100.145|4|0.752|0|Rap
22050|0.507110848511|0.38556752316|32.46292|-84.98763|36|36|36|311|311|311|311|0.0|188.94322|0.346|0.0|4|0.285|-17.714|1|0.372|7|7|623|623|623|623|623|623|623|0|188.943|621|621|99.076|1|0.0|1927|Blues
22050|0.642358176035|0.409818411456|34.15917|-118.50119|34|34|34|116|116|388|388|0.0|245.39383|0.183|0.0|0|0.014|-20.193|1|0.261|7|7|597|597|597|597|597|597|597|0|229.669|776|776|95.179|3|1.0|0|Jazz
22050|0.429349278184|0.277789967207|0|0|36|36|36|66|66|267|267|0.0|180.00934|0.845|0.0|2|0.327|-13.512|0|0.381|10|10|740|740|740|740|740|740|740|0.212045405484|175.421|534|534|90.177|4|0.817|2000|Blues
22050|0.749860753246|0.516535179673|0|0|24|24|24|108|108|435|435|0.0|218.22649|0.0|0.0|10|0.061|-7.693|0|0.466|8|8|1324|1324|1324|1324|1324|1324|1324|0.626464240185|211.075|1741|1741|120.006|4|1.0|2003|Rap
22050|0.373084302348|0.268305297415|0|0|14|14|14|61|61|248|248|0.0|129.25342|0.0|0.0|9|0.142|-11.857|1|0.576|8|8|584|584|584|584|584|584|584|0.0|124.889|497|497|117.076|4|0.758|0|Country
22050|0.58344302355|0.385787614584|18.01571|-76.79731|46|46|46|131|131|529|529|0.0|191.50322|0.316|0.0|4|0.106|-10.791|0|0.241|12|12|771|771|771|771|771|771|771|0|187.246|1059|1059|166.687|4|0.241|0|Blues
22050|0.391741394148|0.291264811753|0|0|10|10|10|228|228|228|228|0.0|207.04608|0.24|0.0|0|0.705|-21.881|1|0.624|9|9|589|589|589|589|589|589|589|0|195.599|457|457|69.538|1|0.0|0|Blues
22050|0.626436381752|0.374271173856|18.01571|-76.79731|48|48|48|815|815|815|815|0.0|284.47302|0.0|0.0|6|0.614|-4.812|0|0.55|15|15|1254|1254|1254|1254|1254|1254|1254|0.270775998946|273.421|1629|1629|174.282|1|0.196|0|Blues
22050|0.771492149522|0.517342285953|7.37884|3.89527|37|37|37|147|147|591|591|0.0|298.89261|0.647|0.0|0|0.618|-6.375|1|0.713|12|12|1101|1101|1101|1101|1101|1101|1101|0|287.277|1182|1182|119.903|4|0.682|1983|R&B
22050|0.772292647418|0.542175165589|0|0|11|11|11|86|86|347|347|0.0|232.30649|0.084|0.0|6|0.008|-7.751|1|0.199|10|10|1286|1286|1286|1286|1286|1286|1286|0.0|223.62|1391|1391|89.998|4|0.793|1994|Rap
22050|0.541968374734|0.417885348963|-4.03479|21.75627|41|41|41|79|79|562|562|0.0|278.59546|0.159|0.0|9|0.631|-8.09|0|0.55|8|8|1167|1167|1167|1167|1167|1167|1167|0|271.772|1125|1125|120.411|7|0.393|0|R&B
22050|0.433507626379|0.289902931609|0|0|22|22|22|146|146|588|588|0.0|235.78077|0.0|0.0|6|0.109|-8.754|0|0.268|11|11|884|884|884|884|884|884|884|0|224.165|1177|1177|153.738|4|0.287|1997|Blues
